313.474,4247.32,99.6078431373,38.08,61.4960034124,1,53,15.238,52.4015904573,97,0,15.9397818444,4.9155273438,0.925,0.91,5.7142857143,OL - Not Ready,276.3671875,0.8515625,399.0004161899,268.3935355392,0.9757132353,9136.1568627451,OL - Not Ready,119.8846597463,77.2078431373,273.4482352941,101.6923076923,100,18.3461538462,15.6926378232,83.9215686275,87.963800905,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,1.0012
313.484,4275.17,99.6078431373,38.48,61.4960034124,1,53,15.228,52.3817097416,97,0,16.008894498,4.9129563935,0.9262244898,0.9118367347,5.7142857143,OL - Not Ready,276.3671875,0.8515625,399.0004161899,276.3984375,0.983125,9080,OL - Not Ready,120.1153402537,77.3647058824,290.8717647059,101.5,100,18.25,15.7986930461,83.9215686275,88.0392156863,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,0.9616
313.493,4300.235,99.6078431373,38.84,61.4960034124,1,53,15.219,52.3638170974,97,0,16.0710958863,4.9090999681,0.9280612245,0.9145918367,5.7142857143,OL - Not Ready,279.97421875,0.8515625,399.0004161899,277.6234056122,0.9855739796,9094.9387755102,OL - Not Ready,120.3921568627,77.6470588235,311.78,101.3269230769,100,18.1634615385,15.9259593137,83.9215686275,88.1070889894,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,1.0276
313.503,4328.085,99.6078431373,39.24,61.4960034124,1,53,15.209,52.3439363817,97,0,16.1402085399,4.904815051,0.9301020408,0.9176530612,5.7142857143,OL - Not Ready,283.98203125,0.8515625,399.0004161899,281.7066326531,0.9937372449,9144.7346938776,OL - Not Ready,119.2392156863,77.6470588235,312.9308,101,100,18,16.0248204573,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,0.9688
313.514,4381,99.6078431373,40,61.4960034124,1,53,15.19,52.3220675944,97,0,16.2715225818,4.9001016422,0.9323469388,0.9210204082,5.7142857143,OL - Not Ready,288.390625,0.8515625,399.0004161899,286.198182398,1.0027168367,9199.5102040816,OL - Not Ready,117.4274509804,77.6470588235,314.7392,101.0833333333,100,18,16.1801736831,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,1.0484
313.524,4386.6914893617,99.6078431373,40,61.4960034124,1,53,15.1910212766,52.3021868787,97,0,16.2977355217,4.89453125,0.935,0.925,5.7142857143,OL - Not Ready,296.40625,0.8515625,399.0004161899,290.2814094388,1.010880102,9249.306122449,OL - Not Ready,115.7803921569,77.6470588235,316.3832,101.2916666667,100,18,16.3214038883,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,0.98
313.535,4417.9946808511,99.6078431373,40,61.3103551003,1,53,15.1966382979,52.2803180915,97,0,16.4419066909,4.8933398438,0.935,0.9274,5.7142857143,OL - Not Ready,296.76640625,0.8515625,399.0004161899,296.40625,1.023125,9324,OL - Not Ready,113.968627451,77.6470588235,318.1916,101.5208333333,100,18,16.4767571141,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,1.03
313.543,4440.7606382979,99.6078431373,40,61.1247067881,1,53,15.2007234043,52.2644135189,97,0,16.5467584503,4.8921484375,0.935,0.9298,5.7142857143,OL - Not Ready,299.64765625,0.8515625,399.0004161899,297.846875,1.025315,9372.08,OL - Not Ready,112.1568627451,77.6470588235,320,101.6875,100,18,16.6321103399,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.7890625,13.7254901961,No Fault,On,No,0,0.9962
313.554,4472.0638297872,99.6078431373,40,60.8694403588,1,53,15.2063404255,52.2425447316,97,0,16.6909296195,4.8905102539,0.935,0.9331,5.7142857143,OL - Not Ready,303.609375,0.8515625,399.0004161899,301.80859375,1.0313375,9504.3,OL - Not Ready,115.8588235294,77.6470588235,318.4656,102,100,18,16.7162474834,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78875,13.7254901961,No Fault,On,No,0,0.9932
313.564,4514.75,99.6078431373,40,60.6373799686,1,53,15.214,52.2226640159,97,0,16.8875266685,4.8890209961,0.935,0.9361,5.7142857143,OL - Not Ready,307.2109375,0.8515625,399.0004161899,305.41015625,1.0368125,9624.5,OL - Not Ready,120.4862745098,77.6470588235,316.5476,101.8846153846,100,18,16.8214189128,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.7871875,13.7254901961,No Fault,On,No,0,1.0106
313.574,4526.6923076923,99.6078431373,40.6923076923,60.3357014613,1,53,15.214,52.2027833002,97,0,16.9302886782,4.8870849609,0.935,0.94,5.7142857143,OL - Not Ready,310.8125,0.8515625,399.0004161899,309.01171875,1.0422875,9744.7,OL - Not Ready,125.1137254902,77.6470588235,314.6296,101.6923076923,100,18,16.9265903423,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.785625,13.7254901961,No Fault,On,No,0,0.9708
313.583,4548.1884615385,99.6078431373,41.9384615385,60.3357014613,1,53,15.214,52.1848906561,97,0,17.0072602958,4.8841809725,0.9355263158,0.9405263158,5.7142857143,OL - Not Ready,314.4140625,0.8515625,399.0004161899,314.4140625,1.0505,9925,OL - Not Ready,129.2784313725,77.6470588235,312.9034,101.5192307692,100,18,17.0212446287,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78421875,13.7254901961,No Fault,On,No,0,1.053
313.594,4574.4615384615,99.6078431373,43.4615384615,60.3357014613,1,53,15.214,52.1630218688,97,0,17.1013367173,4.8788569936,0.9364912281,0.9414912281,5.7142857143,OL - Not Ready,317.9296875,0.8515625,399.0004161899,316.171875,1.0519460784,9891.1764705882,OL - Not Ready,135.2941176471,77.6470588235,310.41,101.3076923077,100,18,17.157967487,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78125,13.7254901961,No Fault,On,No,0,0.9736
313.604,4598.3461538462,99.6078431373,44.8461538462,60.3357014613,1,53,15.214,52.1431411531,97,0,17.1868607368,4.8740170127,0.9373684211,0.9423684211,5.7142857143,OL - Not Ready,321.4453125,0.8515625,399.0004161899,319.6875,1.0548382353,9823.5294117647,OL - Not Ready,135.0431372549,77.631372549,313.282,101,100,18,17.2348928754,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78125,13.7254901961,No Fault,On,No,0,1.0382
313.614,4670,99.6078431373,49,60.3357014613,1,53,15.214,52.1232604374,97,0,17.4434327955,4.8594970703,0.94,0.945,5.7142857143,OL - Not Ready,324.9609375,0.8515625,399.0004161899,323.203125,1.0577303922,9755.8823529412,OL - Not Ready,134.7294117647,77.5529411765,316.872,101,100,17.9583333333,17.3310496109,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78125,13.7254901961,No Fault,On,No,0,0.9832
313.634,4670,99.6078431373,49,60.3357014613,1,53,15.214,52.083499006,97,0,17.4434327955,4.8594970703,0.94,0.945,5.7142857143,OL - Not Ready,331.9921875,0.8515625,399.0004161899,330.234375,1.0635147059,9620.5882352941,OL - Not Ready,134.1019607843,77.3960784314,324.052,101,100,17.75,17.5233630818,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78125,13.7254901961,No Fault,On,No,0,1.0068
313.634,4670,99.6078431373,49,60.3357014613,1,53,15.214,52.083499006,97,0,17.4434327955,4.8594970703,0.94,0.945,5.7142857143,OL - Not Ready,332.34375,0.8515625,399.0004161899,332.34375,1.06525,9580,OL - Not Ready,134.1019607843,77.3960784314,324.052,101,100,17.75,17.5233630818,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78125,13.7254901961,No Fault,On,No,0,1.0052
313.644,4693.0555555556,99.6078431373,49,61.1452144505,1,53,15.214,52.0636182903,97,0,17.5644634087,4.854500704,0.9423255814,0.9461627907,5.7142857143,OL - Not Ready,334.1804846939,0.8515625,399.0004161899,333.144375,1.06604,9582.8,OL - Not Ready,133.7254901961,77.2549019608,328.36,101,100,17.6458333333,17.6387511644,83.9215686275,88.2352941176,33,0,0,0,0,158.21875,67.78125,13.7254901961,No Fault,On,No,0,0.9812
313.654,4716.1111111111,99.6078431373,49,61.9547274397,1,53,15.214,52.0437375746,97,0,17.6854940219,4.8495043378,0.9446511628,0.9473255814,5.7072527473,OL - Not Ready,336.2213010204,0.8515625,399.0004161899,335.1459375,1.068015,9589.8,OL - Not Ready,133.662745098,77.2549019608,330.6512,101,100,17.5,17.6820216954,83.9215686275,88.2352941176,33,0,0,0,0,158.233125,67.7809375,13.7254901961,No Fault,On,No,0,1.0388
313.664,4753,99.6078431373,49,62.7642404289,1,53,15.214,52.0238568588,97,0,17.8791430031,4.8445079715,0.9469767442,0.9484883721,5.6720879121,OL - Not Ready,338.2621173469,0.8515625,399.0004161899,337.1475,1.06999,9596.8,OL - Not Ready,133.5843137255,77.2549019608,333.5152,101.12,100,17.56,17.7361098591,83.9215686275,88.2352941176,33,0,0,0,0,158.305,67.779375,13.7254901961,No Fault,On,No,0,0.9682
313.674,4761.8,99.6078431373,49.08,63.8166073148,1,53,15.21008,52,97,0,17.8887586766,4.8380126953,0.95,0.95,5.6369230769,OL - Not Ready,342.34375,0.8515625,399.0004161899,339.1490625,1.071965,9603.8,OL - Not Ready,133.5058823529,77.2549019608,336.3792,101.32,100,17.66,17.7901980228,83.9215686275,88.2352941176,33,0,0,0,0,158.376875,67.7778125,13.7254901961,No Fault,On,No,0,1.0508
313.684,4783.8,99.6078431373,49.28,63.8166073148,1,53,15.20028,52,97,0,17.9127978605,4.8358503069,0.9507142857,0.9507142857,5.6017582418,OL - Not Ready,342.34375,0.8515625,399.0004161899,342.3515625,1.075125,9615,OL - Not Ready,133.4274509804,77.2549019608,339.2432,101.52,100,17.76,17.8442861865,83.9215686275,88.2352941176,33,0,0,0,0,158.44875,67.77625,13.7254901961,No Fault,On,No,0,0.9814
313.694,4805.8,99.6078431373,49.48,63.8166073148,1,53,15.19048,52,97,0,17.9368370444,4.8327611806,0.9517346939,0.9517346939,5.5384615385,OL - Not Ready,344.5234375,0.8515625,399.0004161899,343.2228125,1.076275,9646.76,OL - Not Ready,133.3333333333,77.2549019608,342.68,101.72,100,17.86,17.9091919829,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7734375,13.7254901961,No Fault,On,No,0,1.0316
313.704,4827.8,99.6078431373,49.68,63.8166073148,1,53,15.18068,52,97,0,17.9608762283,4.8296720544,0.952755102,0.952755102,5.5384615385,OL - Not Ready,346.703125,0.8515625,399.0004161899,345.4009375,1.07915,9726.16,OL - Not Ready,132.7571028411,77.2549019608,342.68,102,100,18,17.9386277183,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7734375,13.7254901961,No Fault,On,No,0,0.8814
313.714,4863,99.6078431373,50,63.8166073148,1,53,15.165,52,97,0,17.9993389224,4.8265829281,0.9537755102,0.9537755102,5.5384615385,OL - Not Ready,348.8828125,0.8515625,399.0004161899,347.5790625,1.082025,9805.56,OL - Not Ready,132.0368147259,77.2549019608,342.68,101.8775510204,100,18,17.9754223875,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7734375,13.7254901961,No Fault,On,No,0,0.854
313.724,4876.5576923077,99.6078431373,50,63.8166073148,1,53,15.1630769231,52,97,0,18.0178306023,4.8228759766,0.955,0.955,5.5384615385,OL - Not Ready,353.2421875,0.8515625,399.0004161899,349.7571875,1.0849,9884.96,OL - Not Ready,131.3165266106,77.2549019608,342.68,101.6734693878,100,18,18.0122170567,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7734375,13.7254901961,No Fault,On,No,0,0.9256
313.734,4910.4519230769,99.6078431373,50,63.9951153073,1,53,15.1582692308,52,97,0,18.0640598021,4.8210167518,0.9542307692,0.9557692308,5.5384615385,OL - Not Ready,353.2421875,0.8515625,399.0004161899,353.2421875,1.0895,10012,OL - Not Ready,130.5962384954,77.2549019608,342.68,101.4693877551,100,18,18.0490117258,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7734375,13.7254901961,No Fault,On,No,0,0.8332
313.744,4944.3461538462,99.6078431373,50,64.2182502979,1,53,15.1534615385,52,97,0,18.1102890018,4.8186927209,0.9532692308,0.9567307692,5.5384615385,OL - Not Ready,355.9915865385,0.8515625,399.0004161899,354.3871875,1.09003,10013.04,OL - Not Ready,129.8039215686,77.2549019608,342.68,101.2653061224,100,18,18.089485862,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7734375,13.7254901961,No Fault,On,No,0,0.914
313.753,4974.8509615385,99.6078431373,50,64.4190717895,1,53,15.1491346154,52,97,0,18.1518952816,4.816601093,0.9524038462,0.9575961538,5.5384615385,OL - Not Ready,358.4660456731,0.8515625,399.0004161899,356.9634375,1.0912225,10015.38,OL - Not Ready,129.1764705882,77.2549019608,344.336,101,100,18,18.1159289642,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7731311275,13.7254901961,No Fault,On,No,0,0.8488
313.763,5039.25,99.6078431373,50,64.6422067801,1,53,15.14,52,97,0,18.2397307611,4.814277062,0.9514423077,0.9585576923,5.5384615385,OL - Not Ready,361.2154447115,0.8515625,399.0004161899,359.8259375,1.0925475,10017.98,OL - Not Ready,128.3921568627,77.2549019608,346.406,101,100,18,18.148982842,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7715992647,13.7254901961,No Fault,On,No,0,0.898
313.774,5045.1666666667,99.6078431373,50.1666666667,64.976909266,1,53,15.1410416667,52,97,0,18.240982802,4.8107910156,0.95,0.96,5.5384615385,OL - Not Ready,364.2397836538,0.8515625,399.0004161899,362.9746875,1.094005,10020.84,OL - Not Ready,127.5294117647,77.2549019608,348.683,101,100,18,18.1853421076,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7699142157,13.7254901961,No Fault,On,No,0,0.8574
313.784,5074.75,99.6078431373,51,64.976909266,1,53,15.14625,52,97,0,18.2472430061,4.8083844866,0.9506122449,0.96,5.5384615385,OL - Not Ready,367.5390625,0.8515625,399.0004161899,367.5546875,1.096125,10025,OL - Not Ready,126.7450980392,77.2549019608,350.753,101,100,18,18.2183959855,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7683823529,13.7254901961,No Fault,On,No,0,0.8648
313.794,5104.3333333333,99.6078431373,51.8333333333,64.976909266,1,53,15.1514583333,52,97,0,18.2535032102,4.8043736049,0.9516326531,0.96,5.5384615385,OL - Not Ready,370.0989029255,0.8515625,399.0004161899,368.7590625,1.097325,10060.68,OL - Not Ready,125.8823529412,77.2549019608,353.03,101,100,18,18.2547552511,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.765625,13.7254901961,No Fault,On,No,0,0.8842
313.804,5133.9166666667,99.6078431373,52.6666666667,64.976909266,1,53,15.1566666667,52,97,0,18.2597634144,4.8003627232,0.9526530612,0.96,5.5384615385,OL - Not Ready,373.2987034574,0.8515625,399.0004161899,371.77,1.100325,10149.88,OL - Not Ready,124.9826989619,77.2549019608,351.9764705882,101,100,18,18.2680121539,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.765625,13.7254901961,No Fault,On,No,0,0.8276
313.812,5181.25,99.6078431373,54,64.976909266,1,53,15.165,52,97,0,18.269779741,4.7971540179,0.9534693878,0.96,5.5384615385,OL - Not Ready,375.858543883,0.8515625,399.0004161899,374.17875,1.102725,10221.24,OL - Not Ready,124.1830065359,77.2549019608,351.04,101,100,18,18.2797960676,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.765625,13.7254901961,No Fault,On,No,0,0.9178
313.822,5186.92,99.6078431373,54,64.976909266,1,53,15.16696,52,97,0,18.2685777818,4.7911376953,0.955,0.96,5.5384615385,OL - Not Ready,379.0583444149,0.8515625,399.0004161899,377.1896875,1.105725,10310.44,OL - Not Ready,123.1833910035,77.2549019608,349.8694117647,101,100,18,18.2945259597,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.765625,13.7254901961,No Fault,On,No,0,0.8376
313.832,5215.27,99.6078431373,54,64.976909266,1,53,15.17676,52,97,0,18.2625679858,4.7900390625,0.9555,0.96,5.5384615385,OL - Not Ready,382.578125,0.8515625,399.0004161899,382.609375,1.111125,10471,OL - Not Ready,122.183775471,77.2549019608,348.6988235294,101,100,18,18.3092558517,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.765625,13.7254901961,No Fault,On,No,0,0.9118
313.842,5243.62,99.6078431373,54,64.976909266,1,52.8235294118,15.18656,52,97,0,18.2565581898,4.7878417969,0.9565,0.96,5.5384615385,OL - Not Ready,384.1084558824,0.8515625,399.0004161899,382.9620535714,1.1107882653,10459.0408163265,OL - Not Ready,120.7843137255,77.2549019608,347.06,101,100,18,18.3298777007,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.765625,13.7254901961,No Fault,On,No,0,0.8538
313.854,5277.64,99.6078431373,54,64.976909266,1,52.5882352941,15.19832,52,97,0,18.2493464347,4.7852050781,0.9577,0.96,5.5384615385,OL - Not Ready,386.1488970588,0.8515625,399.0004161899,385.078125,1.1087678571,10387.2857142857,OL - Not Ready,122.1928771509,77.2549019608,356.4363265306,101,100,18,18.3764842816,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7653061224,13.7254901961,No Fault,On,No,0,0.8892
313.862,5323,99.6078431373,54,64.976909266,1,52.431372549,15.214,52,97,0,18.2397307611,4.7834472656,0.9585,0.96,5.5384615385,OL - Not Ready,387.5091911765,0.8515625,399.0004161899,386.4888392857,1.1074209184,10339.4489795918,OL - Not Ready,123.6014405762,77.2549019608,365.8126530612,101,100,18,18.4230908626,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7640306122,13.7254901961,No Fault,On,No,0,0.873
313.872,5330.5,99.6078431373,54.1538461538,64.976909266,1,52.2352941176,15.2092307692,52,97,0,18.257066711,4.7801513672,0.96,0.96,5.5384615385,OL - Not Ready,389.2095588235,0.8515625,399.0004161899,388.2522321429,1.1057372449,10279.6530612245,OL - Not Ready,125.3621448579,77.2549019608,377.5330612245,101,100,18,18.4813490888,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7624362245,13.662745098,No Fault,On,No,0,0.8544
313.882,5368,99.6078431373,54.9230769231,64.521888893,1,52,15.1853846154,52,97,0,18.3437464606,4.7787032782,0.9609803922,0.9590196078,5.5384615385,OL - Not Ready,391.25,0.8515625,399.0004161899,391.25,1.102875,10178,OL - Not Ready,127.1228491397,77.2549019608,389.2534693878,101,100,18,18.539607315,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7608418367,13.5843137255,No Fault,On,No,0,0.9234
313.891,5401.75,99.6078431373,55.6153846154,63.7028522216,1,52,15.1639230769,52,97,0,18.4217582352,4.776096718,0.962745098,0.957254902,5.5384615385,OL - Not Ready,393.74921875,0.8515625,399.0004161899,391.9509803922,1.1031348039,10178,OL - Not Ready,129.4117647059,77.2549019608,404.49,101,100,18,18.6153430091,83.9215686275,88.2352941176,33,0,0,0,0,158.578125,67.7578125,13.5137254902,No Fault,On,No,0,0.833
313.902,5443,99.6078431373,56.4615384615,62.7018074009,1,52,15.1376923077,52,97,0,18.5171059596,4.7729109222,0.9649019608,0.9550980392,5.5332902392,OL - Not Ready,397.6765625,0.8515625,399.0004161899,395.806372549,1.1045637255,10178,OL - Not Ready,128.1737793156,77.2549019608,407.7882352941,101,100,18,18.6235917487,83.9215686275,88.2352941176,33,0,0,0,0,158.5870098039,67.7578125,13.4274509804,No Fault,On,No,0,0.9156
313.912,5518,99.6078431373,58,61.7917666549,1,52,15.09,52,97,0,18.6904654587,4.7700147442,0.9668627451,0.9531372549,5.4815772463,OL - Not Ready,401.246875,0.8515625,399.0004161899,399.3112745098,1.1058627451,10178,OL - Not Ready,126.4052287582,77.2549019608,412.5,100.92,100,18.04,18.6353756623,83.9215686275,88.2352941176,33,0,0,0,0,158.6758578431,67.7578125,13.3333333333,No Fault,On,No,0,0.8444
313.922,5518,99.6078431373,58,60.3357014613,1,52,15.09,52,97,0,18.6904654587,4.7653808594,0.97,0.95,5.4298642534,OL - Not Ready,404.8171875,0.8515625,399.0004161899,402.8161764706,1.1071617647,10178,OL - Not Ready,124.6366782007,77.2549019608,417.2117647059,100.72,100,18.14,18.647159576,83.9215686275,88.2352941176,33,0,0,0,0,158.7647058824,67.7578125,13.3333333333,No Fault,On,No,0,0.8952
313.932,5552.3085106383,99.6078431373,58,60.3357014613,1,52,15.1006382979,52,97,0,18.6776786588,4.7655566406,0.9692,0.9512,5.3781512605,OL - Not Ready,409.1015625,0.8515625,399.0004161899,409.125,1.1095,10178,OL - Not Ready,122.8681276432,77.2549019608,421.9235294118,100.52,100,18.24,18.6589434897,83.9215686275,88.2352941176,33,0,0,0,0,158.8535539216,67.7578125,13.3333333333,No Fault,On,No,0,0.8584
313.942,5586.6170212766,99.6078431373,58,60.3357014613,1,52,15.1112765957,52,97,0,18.6648918588,4.7659960938,0.9672,0.9542,5.2747252747,OL - Not Ready,410.8490114796,0.8515625,399.0004161899,409.5534375,1.10932,10187,OL - Not Ready,120.3921568627,77.2549019608,428.52,100.32,100,18.34,18.6754409688,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.7578125,13.3333333333,No Fault,On,No,0,0.8796
313.952,5620.9255319149,99.6078431373,58,60.3357014613,1,52,15.1219148936,52,97,0,18.6521050589,4.7664355469,0.9652,0.9572,5.2747252747,OL - Not Ready,413.0333227041,0.8515625,399.0004161899,411.695625,1.10842,10232,OL - Not Ready,120.9098039216,77.2549019608,428.52,100,100,18.5,18.6700321524,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.7578125,13.3333333333,No Fault,On,No,0,0.9256
313.962,5679.25,99.6078431373,58,60.3357014613,1,52,15.14,52,97,0,18.630367499,4.766875,0.9632,0.9602,5.2747252747,OL - Not Ready,415.2176339286,0.8515625,399.0004161899,413.8378125,1.10752,10277,OL - Not Ready,121.7725490196,77.2549019608,428.52,100.0816326531,100,18.5,18.6610174585,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75625,13.3333333333,No Fault,On,No,0,0.8332
313.972,5686.7058823529,99.6078431373,58.1176470588,60.3357014613,1,52,15.1414705882,52,97,0,18.628599912,4.767578125,0.96,0.965,5.2747252747,OL - Not Ready,417.4019451531,0.8515625,399.0004161899,415.98,1.10662,10322,OL - Not Ready,122.6352941176,77.2549019608,428.52,100.2857142857,100,18.5,18.6520027645,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.7546875,13.2843137255,No Fault,On,No,0,0.9192
313.981,5709.0735294118,99.6078431373,58.4705882353,60.5445558125,1,52,15.1458823529,52,97,0,18.6232971508,4.7676660156,0.9603,0.965,5.2747252747,OL - Not Ready,419.8046875,0.8515625,399.0004161899,419.8359375,1.105,10403,OL - Not Ready,123.4117647059,77.2549019608,428.52,100.4693877551,100,18.5,18.64388954,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75328125,13.2107843137,No Fault,On,No,0,0.84
313.992,5736.4117647059,99.6078431373,58.9019607843,61.3103551003,1,52,15.1512745098,52,97,0,18.6168159983,4.7679882813,0.9614,0.965,5.2747252747,OL - Not Ready,421.1902573529,0.8515625,399.0004161899,420.149375,1.10487,10409.04,OL - Not Ready,124.7058823529,77.2549019608,428.52,100.693877551,100,18.5,18.630367499,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75,13.1209150327,No Fault,On,No,0,0.905
314.002,5761.2647058824,99.6078431373,59.2941176471,62.006536271,1,52,15.1561764706,52,97,0,18.6109240415,4.76828125,0.9624,0.965,5.2747252747,OL - Not Ready,422.7297794118,0.8515625,399.0004161899,421.7165625,1.10422,10439.24,OL - Not Ready,125.1764705882,77.2549019608,427.8864,101,100,18.5,18.6159439887,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75,13.0392156863,No Fault,On,No,0,0.8636
314.012,5806,99.6078431373,60,62.7027174417,1,52,15.165,52,97,0,18.6003185192,4.7685742188,0.9634,0.965,5.2747252747,OL - Not Ready,424.2693014706,0.8515625,399.0004161899,423.28375,1.10357,10469.44,OL - Not Ready,125.9607843137,77.2549019608,426.8304,101,100,18.5,18.5919048048,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75,12.9411764706,No Fault,On,No,0,0.885
314.022,5812.26,99.6078431373,60,63.8166073148,1,52,15.166,52,97,0,18.5937077436,4.7690429688,0.965,0.965,5.2747252747,OL - Not Ready,425.8088235294,0.8515625,399.0004161899,424.8509375,1.10292,10499.64,OL - Not Ready,126.7450980392,77.2549019608,425.7744,101,100,18.5,18.567865621,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75,12.9411764706,No Fault,On,No,0,0.8972
314.032,5843.56,99.6078431373,60,63.8166073148,1,52,15.171,52,97,0,18.5606538658,4.7683454241,0.9654081633,0.965,5.2747252747,OL - Not Ready,427.65625,0.8515625,399.0004161899,427.671875,1.10175,10554,OL - Not Ready,127.5294117647,77.2549019608,424.7184,101,100,18.5,18.5438264371,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75,12.9411764706,No Fault,On,No,0,0.7644
314.042,5874.86,99.6078431373,60,63.8166073148,1,52,15.176,52,97,0,18.527599988,4.7666015625,0.9664285714,0.965,5.2747252747,OL - Not Ready,428.6375,0.8515625,399.0004161899,427.9171875,1.10118,10549.56,OL - Not Ready,128.6274509804,77.2549019608,423.24,101,100,18.5,18.5101715797,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75,12.9411764706,No Fault,On,No,0,0.812
314.052,5906.16,99.6078431373,60,63.8166073148,1,52,15.181,52,97,0,18.4945461102,4.7648577009,0.9674489796,0.965,5.2747252747,OL - Not Ready,429.8640625,0.8515625,399.0004161899,429.14375,1.09833,10527.36,OL - Not Ready,127.7333333333,77.2549019608,422.6196,101,100,18.5,18.4867333754,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.75,12.9411764706,No Fault,On,No,0,0.7266
314.062,5962.5,99.6078431373,60,63.8166073148,1,52,15.19,52,97,0,18.4350491301,4.7631138393,0.9684693878,0.965,5.2747252747,OL - Not Ready,431.090625,0.8515625,399.0004161899,430.3703125,1.09548,10505.16,OL - Not Ready,126.2431372549,77.2549019608,421.5856,100.92,100,18.5,18.4476697016,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.746875,12.9411764706,No Fault,On,No,0,0.8002
314.072,5967.71,99.6078431373,60.16,63.8166073148,1,52,15.187,52,97,0,18.4266354157,4.7604980469,0.97,0.965,5.2747252747,OL - Not Ready,432.3171875,0.8515625,399.0004161899,431.596875,1.09263,10482.96,OL - Not Ready,124.7529411765,77.2549019608,420.5516,100.72,100,18.5,18.4086060278,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.74375,12.8921568627,No Fault,On,No,0,0.7422
314.082,5993.76,99.6078431373,60.96,64.1578725946,1,52,15.172,52,97,0,18.384566844,4.7613956227,0.9690196078,0.9654901961,5.2747252747,OL - Not Ready,433.7890625,0.8515625,399.0004161899,433.8046875,1.0875,10443,OL - Not Ready,123.262745098,77.2549019608,419.5176,100.52,100,18.5,18.369542354,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.740625,12.8104575163,No Fault,On,No,0,0.788
314.092,6019.81,99.6078431373,61.76,64.8404031541,1,52,15.157,52,97,0,18.3424982722,4.7631907744,0.9670588235,0.9664705882,5.2747252747,OL - Not Ready,434.8502604167,0.8515625,399.0004161899,434.0596875,1.087215,10448.56,OL - Not Ready,121.1764705882,77.2549019608,418.07,100.32,100,18.5,18.3148532107,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.734375,12.7287581699,No Fault,On,No,0,0.7656
