452.536,3249.25,33.7254901961,34,64.3967582904,15.364,24,24,1,91,3.69602452,5.6324462891,0.85,0.885,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,66.5140625,0.315630102,6650.7551020408,65.7543048469,43.0509803922,26.9281045752,86.6696,46,37.8265306122,36.6226490596,3.8775203582,41.1444577831,37.3989595838,154.6796875,0,0,0,25,0,Off,No Fault,41.568627451,0,40.75,No,0.9622
452.546,3256.85,36.0784313725,34,64.3735522514,15.3492,24,24,1,91,3.9814898284,5.6283544922,0.8462,0.8842,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,68.2421875,0.332875,7023,68.2734375,46.4235294118,28.0046136101,94.2216,46.5882352941,37.2142857143,38.5434173669,4.0217554614,42.1848739496,38.5994397759,154.7348345588,0,0,0,25,0,Off,No Fault,41.568627451,0,40.75,No,0.9338
452.556,3264.45,38.431372549,34,64.2575220563,15.3344,24,24,1,91,4.2669551369,5.6078955078,0.8272,0.8802,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,71.8772977941,0.332875,7023,68.2734375,52.1568627451,29.0811226451,107.06,47.1764705882,36.6020408163,40.4641856743,4.2669551369,43.225290116,39.799919968,154.7899816176,0,0,0,25,0,Off,No Fault,41.568627451,0,40.75,No,0.9156
452.566,3272.05,41.1764705882,34,64.1414918611,15.3196,24,24,1,91,4.5524204453,5.5874365234,0.8082,0.8762,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,77.935814951,0.3654,7279.8,74.446875,54.4392156863,30.5882352941,112.7096,48,35.5,43.9215686275,4.420204934,45.0980392157,41.9607843137,154.8671875,0,0,0,25,0,Off,No Fault,41.568627451,0,40.75,No,0.9448
452.576,3287.25,41.7927170868,34,64.025461666,15.29,24,24,1,91,5.1233510622,5.5669775391,0.7892,0.8722,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,83.9943321078,0.397925,7536.6,80.6203125,62.0470588235,31.8367346939,131.5416,50.0816326531,35.3,44.9568627451,4.9310375913,45.7725490196,42.4470588235,154.8671875,0,0,0,25,0,Off,No Fault,41.568627451,0,40.7557397959,No,0.9046
452.586,3287.25,45.4901960784,34,63.8166073148,15.29,24,24,1,91,5.1233510622,5.5301513672,0.755,0.865,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,90.0528492647,0.43045,7793.4,86.79375,69.6549019608,33.9175670268,150.3736,53.5510204082,34.3,50.1333333333,5.4418702485,49.1450980392,44.8784313725,154.8671875,0,0,0,25.4615384615,0,Off,No Fault,41.568627451,0,40.7653061224,No,0.979
452.597,3308.1715686275,51.3725490196,34.2156862745,63.8166073148,15.2576470588,24,24,1,91,6.0209906854,5.5126025391,0.7124,0.8515,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,99.140625,0.4955,8307,99.140625,78.0235294118,36.206482593,171.0888,57.3673469388,33.2,55.8274509804,6.0037861715,52.8549019608,47.5529411765,154.8671875,0,0,0,26.3076923077,0,Off,No Fault,41.568627451,0,40.7758290816,No,0.907
452.606,3325.2892156863,59.6078431373,34.3921568627,63.8166073148,15.2311764706,24,24,1,91,6.7554231044,5.4599560547,0.5846,0.811,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,106.8893494898,0.4955,8307,99.140625,90.1960784314,38.0792316927,201.22,60.4897959184,32.3,60.4862745098,6.821118423,55.8901960784,49.7411764706,154.8671875,0,0,0,27,0,On,No Fault,41.568627451,0,40.7844387755,No,0.9632
452.617,3346.2107843137,70.1960784314,34.6078431373,63.8166073148,15.1988235294,24,24,1,91,7.6530627275,5.3956103516,0.4284,0.7615,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,123.9365433673,0.5639264706,8378.6078431373,115.5209865196,90.8043217287,40.7843137255,202.6934693878,65,30.5,69.8039215686,7.3288848578,61.9607843137,54.1176470588,154.8671875,0,0,0,27.8461538462,0,On,No Fault,41.568627451,0,40.796875,No,0.921
452.627,3384.25,72.0060331825,35,63.8166073148,15.14,24,24,1,91,9.2851347697,5.3371142578,0.2864,0.7165,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,139.4339923469,0.6261323529,8443.7058823529,130.4122242647,92.324929972,45.2748942714,206.3771428571,70.3333333333,30.3269230769,71.5460030166,8.5983009448,63.2277526395,55.814479638,154.8671875,0,0,0,29,0,On,No Fault,41.568627451,0,40.796875,No,0.9376
452.637,3384.25,81.9607843137,35,63.8166073148,15.14,24,24,1,91,9.2851347697,5.2376708984,0.045,0.64,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,154.9314413265,0.6883382353,8508.8039215686,145.3034620098,93.8455382153,50.8881199539,210.0608163265,77,29.75,77.3529411765,9.8677170318,67.4509803922,61.4705882353,154.8671875,0,0,0,29.4081632653,0,On,No Fault,41.568627451,0,40.796875,No,0.9764
452.646,3428.9038461539,95.6862745098,35,63.8848603708,15.1701153846,24,24,1,91,10.0340478056,5.2282499426,0.045,0.6201960784,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,175.078125,0.7443235294,8567.3921568627,158.7055759804,95.2140856343,55.9400230681,213.376122449,83,29.2307692308,82.5791855204,11.0101915101,71.2518853695,66.5610859729,154.8671875,0,0,0,30.1428571429,0,On,No Fault,41.568627451,0,40.796875,No,0.937
452.656,3478.5192307692,99.6078431373,35,64.2261256505,15.2035769231,24,24,1,91,10.8661734011,5.1811451631,0.045,0.5211764706,0,OL - Not Ready,OL - Not Ready,399.0004161899,0.9825367647,178.7821691176,0.81275,8639,175.0859375,97.6470588235,61.5532487505,219.27,89.6666666667,28.6538461538,88.3861236802,13.0412572493,75.4751131222,72.2171945701,154.8671875,0,0,0,30.9591836735,0,On,No Fault,41.568627451,0,40.796875,No,1.0234
452.666,3528.1346153846,99.6078431373,35,64.5673909303,15.2370384615,24,24,1,91,11.6982989966,5.1340403837,0.045,0.4221568627,0.2391208791,OL - Not Ready,OL - Not Ready,399.0004161899,0.9534313725,184.9555759804,0.8212775,8667.98,180.753125,97.4901960784,69.4117647059,218.1684,99,27.5,100,13.0989512906,83.9215686275,83.5294117647,154.8671875,0,0,0,31.7755102041,0,On,No Fault,41.568627451,0,40.796875,No,0.9456
452.676,3577.75,99.6078431373,35,64.90865621,15.2705,24,24,1,91,12.5304245921,5.0869356043,0.045,0.3231372549,0.8369230769,OL - Not Ready,OL - Not Ready,399.0004161899,0.9243259804,191.1289828431,0.8307525,8700.18,187.05,97.0980392157,70.2761104442,215.4144,99.2448979592,27.5,100,13.2431863938,83.9215686275,83.5294117647,154.8671875,0,0,0,33,0,On,No Fault,41.568627451,0,40.8026147959,No,1.0096
452.686,3642.25,99.6078431373,35,65.5570602416,15.314,24,24,1,91,13.6121878662,4.9974365234,0.045,0.135,1.4347252747,OL - Not Ready,OL - Not Ready,399.0004161899,0.8952205882,197.3023897059,0.8402275,8732.38,193.346875,96.7058823529,71.7166866747,212.6604,99.6530612245,26.887755102,100,13.387421497,83.9215686275,84.4097639056,154.8671875,0,0,0,33,0,On,No Fault,41.568627451,0,40.8121811224,No,0.9512
452.697,3685.05,99.6078431373,35.16,65.5570602416,15.31016,24,24,1,91,13.7107485201,4.9959423828,0.0792,0.1642,2.0923076923,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,206.5625,0.860125,8800,206.5703125,96.2745098039,73.3013205282,209.631,100.1020408163,26.2142857143,100,13.5460801106,83.9215686275,85.3781512605,154.8671875,0,0,0,33,0,On,No Fault,41.568627451,0,40.8227040816,No,0.9846
452.707,3738.55,99.6078431373,35.36,65.5570602416,15.30536,24,24,1,91,13.8339493374,4.9884716797,0.2502,0.3102,2.989010989,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,209.4802295918,0.860125,8800,206.5703125,95.6862745098,74.7418967587,205.5,100.5102040816,25.6020408163,100,13.7624327654,83.9215686275,86.2585034014,154.8671875,0,0,0,33,0,On,No Fault,41.568627451,0,40.8322704082,No,0.972
452.716,3786.7,99.6078431373,35.54,65.5570602416,15.30104,24,24,1,91,13.944830073,4.9817480469,0.4041,0.4416,2.989010989,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,213.8568239796,0.866255102,8834.5306122449,210.9497767857,95.7176470588,76.4705882353,209.7096,101,24.5,100,13.8201268067,83.9215686275,87.8431372549,154.8671875,0,0,0,33,0,On,No Fault,41.568627451,0,40.84375,No,0.9524
452.727,3845.55,99.6078431373,35.76,65.5570602416,15.29576,24,24,1,91,14.0803509721,4.9735302734,0.5922,0.6022,2.989010989,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,219.205994898,0.873747449,8876.7346938776,216.3024553571,95.8039215686,76.6515837104,221.286,100.8461538462,24.5,100,13.9787854202,83.9215686275,87.8591436575,154.8671875,0,0,0,33,0,On,No Fault,41.568627451,0,40.84375,No,1
452.738,3909.75,99.6078431373,36,65.5570602416,15.29,24,24,1,91,14.2281919529,4.9600830078,0.9,0.865,2.989010989,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,224.5551658163,0.8812397959,8918.9387755102,221.6551339286,95.8901960784,76.9004524887,232.8624,100.6346153846,24.5,100,14.1374440338,83.9215686275,87.9471788715,154.8671875,0,0,0,33,0,On,No Fault,41.6103462662,0,40.84375,No,0.9456
452.746,3936.56,99.6078431373,36,65.6034723196,15.29,24,24,1,91,14.2933982391,4.9597436523,0.9002,0.8657,2.989010989,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,230.390625,0.8935,8988,230.4140625,95.9529411765,77.0814479638,241.2816,100.4807692308,24.5,100,14.2528321163,83.9215686275,88.0112044818,154.8671875,0,0,0,33,0,On,No Fault,41.6770963705,0,40.84375,No,1.0194
452.756,3974.86,99.6078431373,36,66.0675931001,15.29,24,24,1,91,14.3865500766,4.9563500977,0.9022,0.8727,2.989010989,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,232.8216911765,0.8935,8988,230.4140625,96.0784313725,77.3076923077,258.12,100.2884615385,24.5,100,14.4836082815,83.9215686275,88.0912364946,154.8671875,0,0,0,33,0,On,No Fault,41.7605340008,0,40.84375,No,0.952
452.767,4016.99,99.6078431373,36,66.5781259586,15.29,24,24,1,91,14.4890170979,4.9526171875,0.9044,0.8804,2.9631544926,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,237.2786458333,0.8977328431,9067.3725490196,234.8659620098,97.078046905,77.6470588235,257.7347058824,100,24.5,100,14.5307439361,83.9215686275,88.2352941176,154.8671875,0,0,0,33,0,On,No Fault,41.8523153942,0,40.84375,No,0.994
452.777,4055.29,99.6078431373,36,67.0422467391,15.29,24,24,1,91,14.5821689354,4.9492236328,0.9064,0.8874,2.9114414997,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,241.3304227941,0.9015808824,9139.5294117647,238.9131433824,99.07727797,77.6470588235,256.9641176471,100.12,24.5294117647,100,14.6250152454,83.9215686275,88.2352941176,154.9009375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.849375,No,0.9636
452.786,4101.25,99.6078431373,36,67.8776641439,15.29,24,24,1,91,14.6939511404,4.9431152344,0.91,0.9,2.8648998061,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,244.9770220588,0.9050441176,9204.4705882353,242.5556066176,100.8765859285,77.6470588235,256.2705882353,100.3,24.6176470588,100,14.7098594238,83.9215686275,88.2352941176,154.9515625,0,0,0,33,0,On,No Fault,41.9607843137,0,40.8578125,No,0.9654
452.797,4119.73,99.6078431373,36.32,67.8776641439,15.27784,24,24,1,91,14.7372216713,4.9427636719,0.9106,0.9006,2.8080155139,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,251.0546875,0.913125,9356,251.0546875,103.0757401,77.6470588235,255.4229411765,100.52,24.7254901961,100,14.813557864,83.9215686275,88.2352941176,155.0134375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.868125,No,0.989
452.807,4142.83,99.6078431373,36.72,67.8776641439,15.26264,24,24,1,91,14.791309835,4.9410058594,0.9136,0.9036,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,252.4226721939,0.913125,9356,251.0546875,106.2745098039,77.6470588235,254.19,100.72,24.8235294118,100,14.9643919589,83.9215686275,88.2352941176,155.0696875,0,0,0,33,0,On,No Fault,41.9607843137,0,40.8775,No,0.9432
452.817,4165.93,99.6078431373,37.12,67.8776641439,15.24744,24,24,1,91,14.8453979987,4.9392480469,0.9166,0.9066,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,254.7026466837,0.9178443878,9380.8979591837,253.3394451531,105.4741896759,77.6470588235,255.5859183673,101,25,100,14.9815628045,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.890625,No,1.0146
452.827,4189.03,99.6078431373,37.52,67.8776641439,15.23224,24,24,1,91,14.8994861624,4.9374902344,0.9196,0.9096,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,256.9826211735,0.9225637755,9405.7959183674,255.6242028061,103.4733893557,77.6,259.0757142857,101,25,100,15.0244899186,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.890625,No,0.9406
452.837,4216.75,99.6078431373,38,67.8776641439,15.214,24,24,1,91,14.9643919589,4.9343261719,0.925,0.915,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,259.2625956633,0.9272831633,9430.693877551,257.9089604592,101.4725890356,77.5215686275,262.5655102041,101,25,100,15.0674170326,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.890625,No,1.0124
452.845,4237.1875,99.6078431373,38,67.8776641439,15.21725,24,24,1,91,15.0207337961,4.9343261719,0.925,0.915,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,262.2265625,0.9310586735,9450.612244898,259.7367665816,99.8719487795,77.4588235294,265.3573469388,101,25,100,15.1017587239,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.890625,No,0.9572
452.854,4267.84375,99.6078431373,38,68.1973391713,15.222125,24,24,1,91,15.1052465519,4.9298867985,0.9268367347,0.915,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,263.4796262255,0.93625,9478,262.25,96.4705882353,77.3882352941,271.29,101,25,100,15.1747348178,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.890625,No,0.9776
452.864,4301.90625,99.6078431373,38,68.5525336461,15.2275416667,24,24,1,91,15.1991496139,4.9249541614,0.928877551,0.915,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,266.6122855392,0.9388186275,9517.8431372549,264.7573529412,97.1011149558,77.2549019608,271.007254902,101,25,100,15.1900539055,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.890625,No,0.9804
452.877,4346.1875,99.6078431373,38,69.0142864635,15.2345833333,24,24,1,91,15.3212235945,4.9185417331,0.9315306122,0.915,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,270.6847426471,0.9429926471,9582.5882352941,268.8318014706,101.199538639,77.2549019608,269.1694117647,100.875,24.9795918367,100,15.289627976,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.896484375,No,0.9376
452.885,4380.25,99.6078431373,38,69.6181170707,15.24,24,24,1,91,15.4151266565,4.91015625,0.935,0.915,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,273.190870098,0.9455612745,9622.431372549,271.3391544118,103.721645521,77.2549019608,268.0384313725,100.7083333333,24.8979591837,100,15.350904327,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.904296875,No,1.0164
452.895,4393.9038461539,99.6078431373,39.0769230769,69.6181170707,15.2436923077,24,24,1,91,15.4682902362,4.9099072266,0.9349,0.9152,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,278.203125,0.9487720588,9672.2352941177,274.4733455882,106.8742791234,77.2549019608,266.6247058824,100.5,24.7959183673,100,15.4274997658,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.9140625,No,0.9444
452.905,4410.9711538462,99.6078431373,40.4230769231,69.6181170707,15.2483076923,24,24,1,91,15.5347447108,4.9074169922,0.9339,0.9172,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,278.815369898,0.952625,9732,278.234375,112.5490196078,77.2549019608,264.08,100.2916666667,24.693877551,100,15.5653715556,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.923828125,No,1.0218
452.915,4428.0384615385,99.6078431373,41.7692307692,69.6181170707,15.2529230769,24,24,1,91,15.6011991854,4.9049267578,0.9329,0.9192,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,280.3459821429,0.9547678571,9732,279.4588647959,112.4529811925,77.2549019608,265.7873469388,100,24.5,100,15.573343734,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.9375,No,0.9534
452.928,4450.2259615385,99.6078431373,43.5192307692,69.6181170707,15.2589230769,24,24,1,91,15.6875900025,4.9016894531,0.9316,0.9218,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,282.3357780612,0.95825,9732,281.4486607143,111.8287314926,77.2549019608,276.8851020408,100.1764705882,24.5,100,15.6251628931,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9607843137,0,40.9375,No,0.9954
452.934,4469,99.6078431373,45,69.6181170707,15.264,24,24,1,91,15.7606899246,4.8977050781,0.93,0.925,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,283.2541454082,0.9598571429,9732,282.3670280612,111.5406162465,77.2549019608,282.0071428571,100.2941176471,24.5,100,15.649079428,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,41.9921568627,0,40.9375,No,0.9686
452.945,4487.0918367347,99.6078431373,45,69.6645291487,15.2671836735,24,24,1,91,15.7772475257,4.8974438477,0.9301,0.9251,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,285.703125,0.9628035714,9732,284.0507015306,111.012404962,77.2549019608,291.3975510204,100.5098039216,24.5,100,15.6929264088,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.0784313725,0,40.9375,No,0.9656
452.955,4517.2448979592,99.6078431373,45,70.1286499292,15.2724897959,24,24,1,91,15.8048435276,4.894831543,0.9311,0.9261,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,287.238817402,0.96575,9732,285.734375,110.1960784314,77.2549019608,305.91,100.7058823529,24.5,100,15.7606899246,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.1568627451,0,40.9375,No,0.9958
452.964,4544.3826530612,99.6078431373,45,70.5463586316,15.2772653061,24,24,1,91,15.8296799293,4.8924804688,0.932,0.927,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,290.0030637255,0.9672598039,9732,288.1914828431,110.0422914264,77.2549019608,306.4656862745,101,24.5,100,15.7712954469,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.2274509804,0,40.9375,No,0.9488
452.977,4583.5816326531,99.6078431373,45,71.1497156463,15.2841632653,24,24,1,91,15.8655547318,4.8890844727,0.9333,0.9283,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,293.9958639706,0.9697132353,9732,292.1842830882,109.0426758939,77.2549019608,310.0776470588,100.86,24.5,100,15.8402313418,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.3529411765,0,40.94296875,No,1.0312
452.985,4616.75,99.6078431373,45,71.9387209731,15.29,24,24,1,91,15.8959103338,4.8846435547,0.935,0.93,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,296.4529718137,0.9712230392,9732,294.6413909314,108.4275278739,77.2549019608,312.3003921569,100.7,24.5,100,15.882653431,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.3529411765,0,40.94921875,No,0.9534
452.995,4629.2745098039,99.6078431373,45.6862745098,71.9387209731,15.2762745098,24,24,1,91,15.9247809223,4.8843443627,0.9350980392,0.9300980392,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,301.3671875,0.9731102941,9732,297.7127757353,107.6585928489,77.2549019608,315.0788235294,100.5,24.5,100,15.9356810425,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.3529411765,0,40.95703125,No,1.0076
453.004,4645.3774509804,99.6078431373,46.568627451,71.9387209731,15.258627451,24,24,1,91,15.9619002503,4.8816516353,0.9359803922,0.9309803922,2.7252747253,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,301.8078125,0.975375,9732,301.3984375,106.2745098039,77.2549019608,320.08,100.32,24.5,100,16.0311307431,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.3529411765,0,40.9640625,No,0.9612
453.014,4663.2696078431,99.6078431373,47.5490196078,71.9387209731,15.2390196078,24,24,1,91,16.0031439482,4.8786597158,0.9369607843,0.9319607843,2.7217582418,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,303.2765625,0.97611,9737.04,302.42546875,106.2666666667,77.2549019608,320.1816,100,24.5,100,16.0338351513,83.9215686275,88.2352941176,155.1484375,0,0,0,33,0,On,No Fault,42.3529411765,0,40.9765625,No,0.992
453.025,4682.9509803922,99.6078431373,48.6274509804,71.9387209731,15.2174509804,24,24,1,91,16.0485120158,4.8753686045,0.9380392157,0.9330392157,2.6830769231,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,304.8921875,0.977265,9744.96,304.039375,106.1803921569,77.2549019608,321.2992,100.0980392157,24.5,100,16.0635836413,83.9215686275,88.2352941176,155.1821384804,0,0,0,33,0,On,No Fault,42.3529411765,0,40.9765625,No,0.9842
453.035,4708,99.6078431373,50,71.9387209731,15.19,24,24,1,91,16.1062531927,4.8693847656,0.94,0.935,2.6479120879,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,306.3609375,0.978315,9752.16,305.5065625,106.1019607843,77.2549019608,322.3152,100.2941176471,24.5,100,16.0906277232,83.9215686275,88.2352941176,155.2495404412,0,0,0,33,0,On,No Fault,42.368627451,0,40.9765625,No,0.9424
453.045,4728.25,99.6078431373,50,71.9387209731,15.196,24,24,1,91,16.1170708254,4.8693847656,0.94,0.935,2.6127472527,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,308.7109375,0.979365,9759.36,306.97375,106.0235294118,77.2549019608,323.3312,100.4901960784,24.5,100,16.117671805,83.9215686275,88.2352941176,155.316942402,0,0,0,33,0,On,No Fault,42.4470588235,0,40.9765625,No,1.0076
453.055,4762,99.6078431373,50,72.2868115584,15.206,24,24,1,91,16.1351002133,4.8670166016,0.94,0.936,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,309.6796875,0.980625,9768,308.734375,105.8823529412,77.2549019608,325.16,100.6862745098,24.5,100,16.1663511524,83.9215686275,88.2352941176,155.3843443627,0,0,0,33,0,On,No Fault,42.5254901961,0,40.9765625,No,0.9554
453.065,4795.75,99.6078431373,50,72.6349021438,15.216,24,24,1,91,16.1531296013,4.8646484375,0.94,0.937,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,312.1015625,0.9802916667,9794.5098039216,310.6326593137,105.9294117647,77.2549019608,325.8976,101,24.5,100,16.1687550708,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.6039215686,0,40.9765625,No,1.0222
453.075,4829.5,99.6078431373,50,72.9829927291,15.226,24,24,1,91,16.1711589892,4.8622802734,0.94,0.938,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,314.5234375,0.979875,9827.6470588235,313.0055147059,106.1647058824,77.2549019608,329.5856,100.9166666667,24.5,100,16.1807746627,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.7450980392,0,40.98046875,No,0.9642
453.085,4876.75,99.6078431373,50,73.6791738998,15.24,24,24,1,91,16.1964001322,4.8575439453,0.94,0.94,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,316.9453125,0.9794583333,9860.7843137255,315.378370098,106.4,77.2549019608,333.2736,100.7083333333,24.5,100,16.1927942546,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.7450980392,0,40.990234375,No,0.9942
453.095,4895.7074468085,99.6078431373,50.7659574468,73.6791738998,15.2430638298,24,24,1,91,16.2040722122,4.8575439453,0.94,0.94,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,320.8203125,0.9790416667,9893.9215686275,317.7512254902,106.6352941176,77.2549019608,336.9616,100.5,24.5,100,16.2048138466,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.7450980392,0,41,No,0.9956
453.105,4927.3031914894,99.6078431373,52.0425531915,73.6791738998,15.2481702128,24,24,1,91,16.2168590121,4.8550048828,0.94,0.94,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,321.4109375,0.9785,9937,320.8359375,107.0588235294,77.2549019608,343.6,100.2916666667,24.5,100,16.2264491121,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.7450980392,0,41.009765625,No,0.9722
453.115,4958.8989361702,99.6078431373,53.3191489362,73.6791738998,15.2532765957,24,24,1,91,16.229645812,4.8524658203,0.94,0.94,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,322.8875,0.9789642857,9962.1428571429,321.8917410714,107.2,77.2549019608,343.6,100,24.5,100,16.2276510712,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.7450980392,0,41.0234375,No,1.0294
453.125,4990.4946808511,99.6078431373,54.5957446809,73.6791738998,15.2583829787,24,24,1,91,16.242432612,4.8499267578,0.94,0.94,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,324.3640625,0.979627551,9998.0612244898,323.4000318878,107.9058823529,77.2549019608,343.6,100,24.5,100,16.2336608672,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.7450980392,0,41.0234375,No,0.9522
453.135,5025.25,99.6078431373,56,73.6791738998,15.264,24,24,1,91,16.2564980919,4.8448486328,0.94,0.94,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,325.840625,0.9802908163,10033.9795918367,324.9083227041,108.6117647059,77.2549019608,343.6,100,24.5,100,16.2396706632,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.7764705882,0,41.0234375,No,1.03
453.145,5050.2596153846,99.6078431373,56,73.6791738998,15.2598461538,24,24,1,91,16.2721004468,4.8448486328,0.94,0.94,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,328.203125,0.9809540816,10069.8979591837,326.4166135204,109.3176470588,77.2549019608,343.6,100,24.5,100,16.2456804591,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.8549019608,0,41.0234375,No,0.967
453.155,5078.0480769231,99.6078431373,56,74.0343683747,15.2552307692,24,24,1,91,16.2894363967,4.8429054727,0.94,0.9389795918,2.5494505495,OL - Not Ready,OL - Not Ready,399.0004161899,0.8515625,329.1125,0.98175,10113,328.2265625,110.5882352941,77.2549019608,343.6,100,24.5,100,16.2564980919,83.9215686275,88.2352941176,155.4921875,0,0,0,33,0,On,No Fault,42.9333333333,0,41.0234375,No,1.01
